id,title,icon,minIcon,bagType,bindType,diamondPrice,attrId,color,suitPartId,broadcast,level,career,model,a_fx_1,a_fx_2,a_fx_3,a_fx_4,reward,buffs,isShow,propType,useVip,k_useType_1,v_useType_1,k_useType_2,v_useType_2,k_useType_3,v_useType_3,k_useType_4,v_useType_4,goldPrice,diamondReplace,isflash,cdGroup,dailyTimes,interval,limType,morphIds,des,way,addTime,weapon,legend,endRow
2100014,社区券,Cur_sheququan,Cur_sheququan_s,5,0,,,1,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,用于发布世界动态消息,商城及活动,,,,
2100100,单人副本次数券,It_ticket_danren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010101,,,,,,,,,,,,,,,使用后可增加1次单人副本次数,天梯赛,,,,
2100101,天梯赛次数券,It_ticket_tianti,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010401,,,,,,,,,,,,,,,使用后可增加1次天梯赛次数,通过商店购买,,,,
2100102,单人困难次数券,It_ticket_danren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010107,,,,,,,,,,,,,,,使用后可增加1次单人困难次数,天梯赛,,,,
2100103,多人副本次数券,It_ticket_duoren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010201,,,,,,,,,,,,,,,使用后可增加1次多人副本次数,天梯赛,,,,
2100104,夺宝奇兵次数券,It_ticket_duobao,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010202,,,,,,,,,,,,,,,使用后可增加1次夺宝奇兵次数,通过商店购买,,,,
2100105,守卫地牢次数券,It_ticket_shouwei,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010203,,,,,,,,,,,,,,,使用后可增加1次守卫地牢次数,通过商店购买,,,,
2100106,要塞保卫次数券,It_ticket_danren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010105,,,,,,,,,,,,,,,使用后可增加1次要塞保卫次数,通过商店购买,,,,
2100107,金币副本次数券,It_ticket_jinbi,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010102,,,,,,,,,,,,,,,使用后可增加1次金币副本次数,通过商店购买,,,,
2100108,要塞袭击次数券,It_ticket_danren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,309,,,,,,,,,,,,,,,使用后可增加1次要塞袭击次数,通过商店购买,,,,
2100109,无尽幻境次数券,It_ticket_danren,,2,0,,,3,,,1,0,,117,110,,,,,1,10,,funcId,1010103,,,,,,,,,,,,,,,使用后可增加1次无尽幻境次数,通过商店购买,,,,
2100110,圣物任务扫荡券,Cur_sweep_4,Cur_sheququan_s,2,0,,,3,,,1,0,,117,110,,,,,,9,,sweepId,6020220,toFunc,6020220,,,,,1000,,,,,,,,圣物任务扫荡券,阵营战获得,,,,
2100111,单人副本扫荡券,Cur_sweep_2,Cur_sweep_2_s,2,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,1010101,,,,,,,1000,,,,,,,,单人副本扫荡券,天梯赛,,,,
2100112,困难副本扫荡券,Cur_sweep_1,Cur_sweep_1_s,2,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,1010107,,,,,,,1000,,,,,,,,困难副本扫荡券,天梯赛,,,,
2100113,金币副本扫荡券,Cur_sweep_3,Cur_sweep_3_s,2,0,,,3,,,1,0,,117,110,,,,,,9,,toFunc,1010102,,,,,,,1000,,,,,,,,金币副本扫荡券,世界boss,,,,
2100201,变身卡：暴食者,It_map_biaoji,,2,2,10,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80031}",使用后变身为暴食者，持续300秒,通过商店购买,,,,
2100202,变身卡：哥布林巨人,It_map_biaoji,,2,2,10,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":101020}",使用后变身为哥布林巨人，持续300秒,通过商店购买,,,,
2100203,变身卡：盗贼王,It_map_biaoji,,2,2,10,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":103014}",使用后变身为盗贼王，持续300秒,通过商店购买,,,,
2101000,任务变身：魔化野狼,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80000}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101001,任务变身：变换时装,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""10"":81110,""11"":81111,""20"":81120,""21"":81121,""30"":81130,""31"":81131}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101002,任务变身：盗贼王,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80030}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101003,任务变身：抓兔子,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""10"":81210,""11"":81211,""20"":81220,""21"":81221,""30"":81230,""31"":81231}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101004,任务变身：神树守护者,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80037}",使用后变身神树守护者，持续300秒,通过商店购买,,,,
2101005,任务变身：龙骑兵,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""10"":81310,""11"":81311,""20"":81320,""21"":81321,""30"":81330,""31"":81331}",使用后变身为龙骑兵，持续300秒。,通过商店购买,,,,
2101006,任务变身：无双兵器,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""10"":81410,""11"":81411,""20"":81420,""21"":81421,""30"":81430,""31"":81431}",使用后变身为无双的英雄，持续300秒。,通过商店购买,,,,
2101300,强盗首领,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80030}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101301,玛格曼达,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80031}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101302,变异木妖,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80032}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101312,变异木妖,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,60,,,,,,,,,,,,,,"{""0"":110104}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101303,大天使乌利尔,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80033}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101304,堕天使乌利尔,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80034}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101305,渔人首领,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80035}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101306,愤怒之炎,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80036}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101606,狂战士,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80136}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101607,白银圣骑士,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80137}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101608,矮人火枪手,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80138}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101609,幻影潜伏者,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80139}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101610,重甲军团长,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80140}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101611,屠龙勇士,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80141}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101612,幻影法师,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80142}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101613,灵魂狙击手,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80143}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101614,黑暗主教,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80144}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101615,荣光圣者,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80145}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101616,抓兔子,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":103016}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
2101617,翡翠守卫,It_map_biaoji,,2,0,,,3,,,1,0,,117,110,141,141,,,1,11,,time,300,,,,,,,,,,,,,,"{""0"":80001}",使用后变身为暴食者，持续30秒,通过商店购买,,,,
3000101,1级物攻宝石,Gem_0101,,3,0,,101,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,1级物攻宝石,,,,,
3000102,2级物攻宝石,Gem_0102,,3,0,,102,1,,,2,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,2级物攻宝石,,,,,
3000103,3级物攻宝石,Gem_0103,,3,0,,103,1,,,3,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,3级物攻宝石,,,,,
3000104,4级物攻宝石,Gem_0104,,3,0,,104,2,,,4,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,4级物攻宝石,,,,,
3000105,5级物攻宝石,Gem_0105,,3,0,,105,2,,,5,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,5级物攻宝石,,,,,
3000106,6级物攻宝石,Gem_0106,,3,0,,106,2,,,6,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,6级物攻宝石,,,,,
3000107,7级物攻宝石,Gem_0107,,3,0,,107,3,,,7,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,7级物攻宝石,,,,,
3000108,8级物攻宝石,Gem_0108,,3,0,,108,3,,,8,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,8级物攻宝石,,,,,
3000109,9级物攻宝石,Gem_0109,,3,0,,109,3,,,9,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,9级物攻宝石,,,,,
3000110,10级物攻宝石,Gem_0110,,3,0,,110,3,,,10,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,10级物攻宝石,,,,,
3000201,1级魔攻宝石,Gem_0201,,3,0,,201,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,1级魔攻宝石,,,,,
3000202,2级魔攻宝石,Gem_0202,,3,0,,202,1,,,2,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,2级魔攻宝石,,,,,
3000203,3级魔攻宝石,Gem_0203,,3,0,,203,1,,,3,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,3级魔攻宝石,,,,,
3000204,4级魔攻宝石,Gem_0204,,3,0,,204,2,,,4,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,4级魔攻宝石,,,,,
3000205,5级魔攻宝石,Gem_0205,,3,0,,205,2,,,5,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,5级魔攻宝石,,,,,
3000206,6级魔攻宝石,Gem_0206,,3,0,,206,2,,,6,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,6级魔攻宝石,,,,,
3000207,7级魔攻宝石,Gem_0207,,3,0,,207,3,,,7,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,7级魔攻宝石,,,,,
3000208,8级魔攻宝石,Gem_0208,,3,0,,208,3,,,8,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,8级魔攻宝石,,,,,
3000209,9级魔攻宝石,Gem_0209,,3,0,,209,3,,,9,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,9级魔攻宝石,,,,,
3000210,10级魔攻宝石,Gem_0210,,3,0,,210,3,,,10,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,10级魔攻宝石,,,,,
3000301,1级物防宝石,Gem_0301,,3,0,,301,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,1级物防宝石,,,,,
3000302,2级物防宝石,Gem_0302,,3,0,,302,1,,,2,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,2级物防宝石,,,,,
3000303,3级物防宝石,Gem_0303,,3,0,,303,1,,,3,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,3级物防宝石,,,,,
3000304,4级物防宝石,Gem_0304,,3,0,,304,2,,,4,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,4级物防宝石,,,,,
3000305,5级物防宝石,Gem_0305,,3,0,,305,2,,,5,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,5级物防宝石,,,,,
3000306,6级物防宝石,Gem_0306,,3,0,,306,2,,,6,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,6级物防宝石,,,,,
3000307,7级物防宝石,Gem_0307,,3,0,,307,3,,,7,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,7级物防宝石,,,,,
3000308,8级物防宝石,Gem_0308,,3,0,,308,3,,,8,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,8级物防宝石,,,,,
3000309,9级物防宝石,Gem_0309,,3,0,,309,3,,,9,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,9级物防宝石,,,,,
3000310,10级物防宝石,Gem_0310,,3,0,,310,3,,,10,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,10级物防宝石,,,,,
3000401,1级魔防宝石,Gem_0401,,3,0,,401,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,1级魔防宝石,,,,,
3000402,2级魔防宝石,Gem_0402,,3,0,,402,1,,,2,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,2级魔防宝石,,,,,
3000403,3级魔防宝石,Gem_0403,,3,0,,403,1,,,3,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,3级魔防宝石,,,,,
3000404,4级魔防宝石,Gem_0404,,3,0,,404,2,,,4,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,4级魔防宝石,,,,,
3000405,5级魔防宝石,Gem_0405,,3,0,,405,2,,,5,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,5级魔防宝石,,,,,
3000406,6级魔防宝石,Gem_0406,,3,0,,406,2,,,6,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,6级魔防宝石,,,,,
3000407,7级魔防宝石,Gem_0407,,3,0,,407,3,,,7,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,7级魔防宝石,,,,,
3000408,8级魔防宝石,Gem_0408,,3,0,,408,3,,,8,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,8级魔防宝石,,,,,
3000409,9级魔防宝石,Gem_0409,,3,0,,409,3,,,9,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,9级魔防宝石,,,,,
3000410,10级魔防宝石,Gem_0410,,3,0,,410,3,,,10,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,10级魔防宝石,,,,,
3000501,1级生命宝石,Gem_0501,,3,0,,501,1,,,1,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,1级生命宝石,,,,,
3000502,2级生命宝石,Gem_0502,,3,0,,502,1,,,2,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,2级生命宝石,,,,,
3000503,3级生命宝石,Gem_0503,,3,0,,503,1,,,3,0,,117,110,,,,,,,,,,,,,,,,,,1,,,,,,3级生命宝石,,,,,
3000504,4级生命宝石,Gem_0504,,3,0,,504,2,,,4,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,4级生命宝石,,,,,
3000505,5级生命宝石,Gem_0505,,3,0,,505,2,,,5,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,5级生命宝石,,,,,
3000506,6级生命宝石,Gem_0506,,3,0,,506,2,,,6,0,,117,111,,,,,,,,,,,,,,,,,,1,,,,,,6级生命宝石,,,,,
3000507,7级生命宝石,Gem_0507,,3,0,,507,3,,,7,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,7级生命宝石,,,,,
3000508,8级生命宝石,Gem_0508,,3,0,,508,3,,,8,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,8级生命宝石,,,,,
3000509,9级生命宝石,Gem_0509,,3,0,,509,3,,,9,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,9级生命宝石,,,,,
3000510,10级生命宝石,Gem_0510,,3,0,,510,3,,,10,0,,117,112,,,,,,,,,,,,,,,,,,1,,,,,,10级生命宝石,,,,,
3100101,废弃的id,Gem_0101,,3,0,,10101,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,废弃的id,,,,,
3100102,废弃的id,Gem_0102,,3,0,,10102,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,废弃的id,,,,,
3100103,废弃的id,Gem_0103,,3,0,,10103,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,废弃的id,,,,,
3100104,废弃的id,Gem_0104,,3,0,,10104,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,废弃的id,,,,,
3100201,1级魔攻生命宝石,Gem_0601,,3,0,,10201,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,1级魔攻生命宝石,,,,,
3100202,2级魔攻生命宝石,Gem_0602,,3,0,,10202,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,2级魔攻生命宝石,,,,,
3100203,3级魔攻生命宝石,Gem_0603,,3,0,,10203,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,3级魔攻生命宝石,,,,,
3100204,4级魔攻生命宝石,Gem_0604,,3,0,,10204,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,4级魔攻生命宝石,,,,,
3100301,1级物攻生命宝石,Gem_0701,,3,0,,10301,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,1级物攻生命宝石,,,,,
3100302,2级物攻生命宝石,Gem_0702,,3,0,,10302,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,2级物攻生命宝石,,,,,
3100303,3级物攻生命宝石,Gem_0703,,3,0,,10303,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,3级物攻生命宝石,,,,,
3100304,4级物攻生命宝石,Gem_0704,,3,0,,10304,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,4级物攻生命宝石,,,,,
3100401,1级物防生命宝石,Gem_0801,,3,0,,10401,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,1级物防生命宝石,,,,,
3100402,2级物防生命宝石,Gem_0802,,3,0,,10402,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,2级物防生命宝石,,,,,
3100403,3级物防生命宝石,Gem_0803,,3,0,,10403,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,3级物防生命宝石,,,,,
3100404,4级物防生命宝石,Gem_0804,,3,0,,10404,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,4级物防生命宝石,,,,,
3100501,1级物攻魔防宝石,Gem_0901,,3,0,,10501,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,1级物攻魔防宝石,,,,,
3100502,2级物攻魔防宝石,Gem_0902,,3,0,,10502,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,2级物攻魔防宝石,,,,,
3100503,3级物攻魔防宝石,Gem_0903,,3,0,,10503,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,3级物攻魔防宝石,,,,,
3100504,4级物攻魔防宝石,Gem_0904,,3,0,,10504,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,4级物攻魔防宝石,,,,,
3100601,1级魔攻魔防宝石,Gem_1001,,3,0,,10601,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,1级魔攻魔防宝石,,,,,
3100602,2级魔攻魔防宝石,Gem_1002,,3,0,,10602,5,,,2,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,2级魔攻魔防宝石,,,,,
3100603,3级魔攻魔防宝石,Gem_1003,,3,0,,10603,5,,,3,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,3级魔攻魔防宝石,,,,,
3100604,4级魔攻魔防宝石,Gem_1004,,3,0,,10604,5,,,4,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,4级魔攻魔防宝石,,,,,
3110000,终极宝石（测试）,Gem_0110,,3,0,,11000,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,测试用终极宝石,,,,,
3110001,终极宝石（测试）,Gem_0210,,3,0,,11100,5,,,1,0,,117,114,,,,,,,,,,,,,,,,,,1,,,,,,测试用终极宝石,,,,,
3900201,魔攻生命合成图,Stone_Com_0101,,4,0,,201,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要8级魔攻、8级生命宝石,,,,,
3900202,魔攻生命合成图,Stone_Com_0102,,4,0,,202,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要9级魔攻、9级生命宝石,,,,,
3900203,魔攻生命合成图,Stone_Com_0103,,4,0,,203,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要10级魔攻、9级生命宝石,,,,,
3900211,魔攻生命升级图,Stone_Up_0101,,4,0,,211,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗1级魔攻生命宝石,,,,,
3900212,魔攻生命升级图,Stone_Up_0102,,4,0,,212,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗2级魔攻生命宝石,,,,,
3900213,魔攻生命升级图,Stone_Up_0103,,4,0,,213,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗3级魔攻生命宝石,,,,,
3900301,物攻生命合成图,Stone_Com_0201,,4,0,,301,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要8级物攻、8级生命宝石,,,,,
3900302,物攻生命合成图,Stone_Com_0202,,4,0,,302,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要9级物攻、9级生命宝石,,,,,
3900303,物攻生命合成图,Stone_Com_0203,,4,0,,303,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要10级物攻、9级生命宝石,,,,,
3900311,物攻生命升级图,Stone_Up_0201,,4,0,,311,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗1级物攻生命宝石,,,,,
3900312,物攻生命升级图,Stone_Up_0202,,4,0,,312,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗2级物攻生命宝石,,,,,
3900313,物攻生命升级图,Stone_Up_0203,,4,0,,313,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗3级物攻生命宝石,,,,,
3900401,物防生命合成图,Stone_Com_0301,,4,0,,401,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要8级物防、8级生命宝石,,,,,
3900402,物防生命合成图,Stone_Com_0302,,4,0,,402,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要9级物防、9级生命宝石,,,,,
3900403,物防生命合成图,Stone_Com_0303,,4,0,,403,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要10级物防、9级生命宝石,,,,,
3900411,物防生命升级图,Stone_Up_0301,,4,0,,411,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗1级物防生命宝石,,,,,
3900412,物防生命升级图,Stone_Up_0302,,4,0,,412,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗2级物防生命宝石,,,,,
3900413,物防生命升级图,Stone_Up_0303,,4,0,,413,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗3级物防生命宝石,,,,,
3900501,物攻魔防合成图,Stone_Com_0401,,4,0,,501,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要8级物攻、8级魔防宝石,,,,,
3900502,物攻魔防合成图,Stone_Com_0402,,4,0,,502,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要9级物攻、9级魔防宝石,,,,,
3900503,物攻魔防合成图,Stone_Com_0403,,4,0,,503,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要10级物攻、9级魔防宝石,,,,,
3900511,物攻魔防升级图,Stone_Up_0401,,4,0,,511,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗1级物攻魔防宝石,,,,,
3900512,物攻魔防升级图,Stone_Up_0402,,4,0,,512,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗2级物攻魔防宝石,,,,,
3900513,物攻魔防升级图,Stone_Up_0403,,4,0,,513,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗3级物攻魔防宝石,,,,,
3900601,魔攻魔防合成图,Stone_Com_0501,,4,0,,601,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要8级魔攻、8级魔防宝石,,,,,
3900602,魔攻魔防合成图,Stone_Com_0502,,4,0,,602,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要9级魔攻、9级魔防宝石,,,,,
3900603,魔攻魔防合成图,Stone_Com_0503,,4,0,,603,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要10级魔攻、9级魔防宝石,,,,,
3900611,魔攻魔防升级图,Stone_Up_0501,,4,0,,611,5,,,1,0,,117,114,,,,,,9,,toFunc,30803,,,,,,,,,,,,,,,需要2颗1级魔攻魔防宝石,,,,,
